Data,Time,LabName,WaterTemp,pH,DissolveOxygen,TotalNitrogen,Phosphorus,TotalOrganicCarbons,Phenol,Cyan
20210328,0.375,안양천,14.5,6.8,2.1,15.93,1.255,9.6,0,0
20210328,0.375,선유,12.4,7.3,9.3,4.24,0.09,2.4,0,0
20210328,0.375,노량진,11.9,7.2,8.6,3.05,0.118,2,0,0
20210328,0.333333333,탄천,14.1,6.9,6,9.8,0.325,27.9,0,0
20210328,0.333333333,중랑천,13.7,7,3.7,6.2,0.505,12.7,0,0
20210328,0.333333333,안양천,14.7,6.8,2.1,14.48,1.125,9.5,0,0
20210328,0.333333333,선유,12.3,7.2,9,4.12,0.079,2.5,0,0
20210328,0.333333333,노량진,11.9,7.2,8.3,3.175,0.13,2.3,0,0
20210328,0.291666667,탄천,14.3,6.9,5.9,8.54,0.395,29.3,0,0
20210328,0.291666667,중랑천,13.9,7,3.5,6.2,0.485,11.7,0,0
20210328,0.291666667,안양천,14.9,6.8,2.2,15.07,1.145,9.3,0,0
20210328,0.291666667,선유,12.3,7.2,8.9,4.2,0.078,2.5,0,0
20210328,0.291666667,노량진,11.9,7.2,8.4,3.075,0.118,2.5,0,0
20210328,0.25,탄천,14.3,6.9,5.8,8.8,0.45,13.4,0,0
20210328,0.25,중랑천,14,7,4,6.2,0.475,10.2,0,0
20210328,0.25,안양천,15.1,6.9,2.1,15.38,1.155,8.6,0,0
20210328,0.25,선유,12.4,7.3,9,4.18,0.081,2.4,0,0
20210328,0.25,노량진,12,7.2,8.7,2.975,0.11,2.6,0,0
20210328,0.208333333,탄천,14.4,6.9,5.7,9.08,0.485,12.5,0,0
20210328,0.208333333,중랑천,14.1,7.1,4.7,6.2,0.375,9.2,0,0
20210328,0.208333333,안양천,15.2,6.9,1.9,15.81,1.195,10,0,0
20210328,0.208333333,선유,12.4,7.3,9.3,4.12,0.083,2.4,0,0
20210328,0.208333333,노량진,12,7.2,8.8,3,0.104,2.3,0,0
20210328,0.166666667,탄천,14.5,6.9,5.5,10.06,0.585,16.8,0,0
20210328,0.166666667,중랑천,14.1,7.1,5.1,6.625,0.43,13.8,0,0
20210328,0.166666667,안양천,15.4,6.9,1.8,17.87,1.455,11.6,0,0
20210328,0.166666667,선유,12.5,7.3,9.4,4.22,0.081,2.5,0,0
20210328,0.166666667,노량진,12,7.2,8.9,3,0.112,2.1,0,0
20210328,0.125,탄천,14.6,6.9,5.3,20,0.655,15.7,0,0
20210328,0.125,중랑천,14.1,7.1,4.6,6.625,0.435,16,0,0
20210328,0.125,안양천,15.6,6.9,1.7,17.86,1.445,12.3,0,0
20210328,0.125,선유,12.5,7.3,9.6,4.2,0.086,2.9,0,0
20210328,0.125,노량진,12,7.2,8.9,3.025,0.112,1.8,0,0
20210328,0.083333333,탄천,14.7,6.9,5.2,20,0.795,15.4,0,0
20210328,0.083333333,중랑천,14.2,7.1,4.7,6.625,0.41,11.8,0,0
20210328,0.083333333,안양천,15.7,6.9,1.7,18.58,1.28,11.5,0,0
20210328,0.083333333,선유,12.6,7.3,9.7,4.22,0.085,2.2,0,0
20210328,0.083333333,노량진,12,7.2,8.9,2.95,0.114,2.3,0,0
20210328,0.041666667,탄천,14.7,6.9,4.9,20,1.23,18.8,0,0
20210328,0.041666667,중랑천,14.2,7.1,5,6.25,0.35,11.2,0,0
20210328,0.041666667,안양천,15.9,6.9,1.7,17.29,1.045,10.5,0,0
20210328,0.041666667,선유,12.6,7.3,9.7,4.24,0.084,2.5,0,0
20210328,0.041666667,노량진,12,7.2,9,3.2,0.136,2.3,0,0
20210327,1,탄천,14.8,6.9,4.1,20,1.46,23.4,0,0
20210327,1,중랑천,14.1,7.1,5.4,6.25,0.37,10.4,0,0
20210327,1,안양천,15.9,6.9,2.3,13.95,0.7,9,0,0
20210327,1,선유,12.6,7.3,9.7,4.22,0.086,2.5,0,0
20210327,1,노량진,12.1,7.2,8.9,3.225,0.14,2.3,0,0
20210327,0.958333333,탄천,14.8,6.9,3.4,20,1.92,35.9,0,0
20210327,0.958333333,중랑천,14.1,7.2,5.9,6.25,0.37,13.8,0,0
20210327,0.958333333,안양천,15.7,6.9,3.7,11.78,0.74,8.5,0,0
20210327,0.958333333,선유,12.6,7.3,9.7,4.22,0.092,2.5,0,0
20210327,0.958333333,노량진,12,7.2,9.1,3.15,0.136,2.2,0,0
20210327,0.916666667,탄천,15,6.9,2.9,20,2.37,47.2,0,0
20210327,0.916666667,중랑천,14.2,7.2,5.5,5.575,0.845,25.2,0,0
20210327,0.916666667,안양천,15.4,6.9,4.1,11.83,0.725,9.6,0,0
20210327,0.916666667,선유,12.5,7.3,9.9,4.3,0.094,2.6,0,0
20210327,0.916666667,노량진,12,7.2,9.4,3.15,0.128,2.3,0,0
20210327,0.875,탄천,15.2,6.9,1.2,20,2.665,58.8,0,0
20210327,0.875,중랑천,14.3,7.2,5,5.575,0.29,7,0,0
20210327,0.875,안양천,14.8,6.9,3.3,15.14,1,13,0,0
20210327,0.875,선유,12.5,7.3,9.8,4.22,0.086,3.4,0,0
20210327,0.875,노량진,12,7.2,9.3,3.475,0.164,2.2,0,0
20210327,0.833333333,탄천,15.7,6.8,0.9,20,3.235,58,0,0
20210327,0.833333333,중랑천,14.1,7.4,8.1,5.575,0.14,3.8,0,0
20210327,0.833333333,안양천,14.7,6.9,3,15.07,0.785,12.1,0,0
20210327,0.833333333,선유,12.6,7.4,10,4.36,0.086,2.5,0,0
20210327,0.833333333,노량진,12,7.3,9.5,2.975,0.11,3.8,0,0
20210327,0.791666667,탄천,16,6.9,3.9,10.5,0.135,37.1,0,0
20210327,0.791666667,중랑천,14.2,7.4,8.7,5.7,0.125,3.7,0,0
20210327,0.791666667,안양천,15,7,5.6,9.55,0.17,6.3,0,0
20210327,0.791666667,선유,12.5,7.4,10.4,4.16,0.092,3.1,0,0
20210327,0.791666667,노량진,12,7.3,9.6,2.925,0.084,2.7,0,0
20210327,0.75,탄천,16.1,6.9,6.6,9.8,0.095,6.2,0,0
20210327,0.75,중랑천,14.3,7.4,8.7,5.7,0.125,3.9,0,0
20210327,0.75,안양천,15.1,7,5.7,9.49,0.145,6.2,0,0
20210327,0.75,선유,12.5,7.4,10.5,4.24,0.09,2.8,0,0
20210327,0.75,노량진,12,7.3,9.7,2.925,0.086,2.8,0,0
20210327,0.708333333,탄천,16,7,7,9.9,0.095,5.5,0,0
20210327,0.708333333,중랑천,14.3,7.4,8.5,5.7,0.125,3.9,0,0
20210327,0.708333333,안양천,15.1,7,5.5,9.91,0.145,6.1,0,0
20210327,0.708333333,선유,12.5,7.4,10.4,4.22,0.085,2.5,0,0
20210327,0.708333333,노량진,12,7.3,9.7,2.825,0.084,2.5,0,0
20210327,0.666666667,탄천,15.8,7,7.1,9.8,0.095,5.5,0,0
20210327,0.666666667,중랑천,14.3,7.4,8.4,5.925,0.125,4.3,0,0
20210327,0.666666667,안양천,15.2,7,5.6,9.99,0.16,6.3,0,0
20210327,0.666666667,선유,12.6,7.4,10.4,4.22,0.09,2.4,0,0
20210327,0.666666667,노량진,12,7.3,9.8,2.7,0.088,2.2,0,0
20210327,0.625,탄천,15.6,7,7.2,9.66,0.095,5.7,0,0
20210327,0.625,중랑천,14.4,7.4,8.1,5.925,0.125,4.2,0,0
20210327,0.625,안양천,15.2,7,5.4,11.11,0.155,6.3,0,0
20210327,0.625,선유,12.6,7.3,10.1,4.18,0.087,2.5,0,0
20210327,0.625,노량진,12,7.3,9.8,2.675,0.094,2.5,0,0
20210327,0.583333333,탄천,15.1,7,7.1,9.14,0.085,5.5,0,0
20210327,0.583333333,중랑천,14.4,7.3,8,5.925,0.12,4.3,0,0
20210327,0.583333333,안양천,15.1,7,5.2,10.36,0.125,6.2,0,0
20210327,0.583333333,선유,12.6,7.3,10.1,4.28,0.089,2.5,0,0
20210327,0.583333333,노량진,12,7.3,9.8,2.8,0.088,2.3,0,0
20210327,0.541666667,탄천,14.9,7,7.1,8.62,0.08,5.3,0,0
20210327,0.541666667,중랑천,14.5,7.3,7.8,6,0.14,4.1,0,0
20210327,0.541666667,안양천,15,7,4.8,10.63,0.125,6.1,0,0
20210327,0.541666667,선유,12.6,7.3,10,4.22,0.086,2.4,0,0
20210327,0.541666667,노량진,12,7.2,9.7,2.625,0.084,2.1,0,0
20210327,0.5,탄천,14.8,7,6.9,9.16,0.08,5.1,0,0
20210327,0.5,중랑천,14.6,7.3,7.6,6,0.14,3.4,0,0
20210327,0.5,안양천,14.8,7,4.6,10.48,0.12,6.1,0,0
20210327,0.5,선유,12.6,7.3,9.8,4.22,0.088,2.7,0,0
20210327,0.5,노량진,12,7.2,9.8,2.75,0.088,2,0,0
20210327,0.458333333,탄천,14.8,7,6.6,9.38,0.1,5.4,0,0
20210327,0.458333333,중랑천,14.7,7.3,7.4,6,0.14,3.3,0,0
20210327,0.458333333,안양천,14.6,7,4.2,10.48,0.12,6.1,0,0
20210327,0.458333333,선유,12.5,7.3,9.8,4.36,0.083,2.6,0,0
20210327,0.458333333,노량진,12,7.2,9.6,2.75,0.1,2.3,0,0
20210327,0.416666667,탄천,14.8,7,6.1,9.82,0.095,5.3,0,0
20210327,0.416666667,중랑천,14.9,7.3,7.4,6.3,0.13,3.7,0,0
20210327,0.416666667,안양천,14.5,7,3.9,10.32,0.12,6.1,0,0
20210327,0.416666667,선유,12.5,7.3,9.8,4.28,0.085,2.5,0,0
20210327,0.416666667,노량진,12,7.3,9.7,2.825,0.096,2.3,0,0
20210327,0.375,탄천,14.8,6.9,5.8,9.9,0.095,5.5,0,0
20210327,0.375,중랑천,15,7.3,7.2,6.3,0.14,3.2,0,0
20210327,0.375,안양천,14.4,7,3.7,9.99,0.105,6.3,0,0
20210327,0.375,선유,12.5,7.3,9.9,4.28,0.092,2.5,0,0
20210327,0.375,노량진,12,7.2,9.6,2.675,0.084,2.5,0,0
20210327,0.333333333,탄천,15,6.9,5.5,10.28,0.1,5.5,0,0
20210327,0.333333333,중랑천,15.1,7.3,7.3,6.3,0.14,4,0,0
20210327,0.333333333,안양천,14.5,7,3.6,10.12,0.105,6.8,0,0
20210327,0.333333333,선유,12.5,7.3,10,4.22,0.094,2.5,0,0
20210327,0.333333333,노량진,12.1,7.2,9.7,2.75,0.082,2.1,0,0
20210327,0.291666667,탄천,15.1,6.9,5.5,10.32,0.1,7.9,0,0
20210327,0.291666667,중랑천,15.3,7.3,7.3,6.05,0.14,3.3,0,0
20210327,0.291666667,안양천,14.6,6.9,3.7,10.51,0.125,6.1,0,0
20210327,0.291666667,선유,12.5,7.4,10,4.24,0.092,2.5,0,0
20210327,0.291666667,노량진,12.1,7.2,9.7,2.675,0.098,2.1,0,0
20210327,0.25,탄천,15.4,6.9,5.4,10.46,0.1,5.7,0,0
20210327,0.25,중랑천,15.4,7.3,7.6,6.05,0.14,3.2,0,0
20210327,0.25,안양천,14.8,7,3.8,9.95,0.12,5.9,0,0
20210327,0.25,선유,12.5,7.4,10.2,4.26,0.09,2.5,0,0
20210327,0.25,노량진,12.2,7.2,9.7,2.85,0.08,2.2,0,0
20210327,0.208333333,탄천,15.5,6.9,5.5,10.36,0.1,9.1,0,0
20210327,0.208333333,중랑천,15.5,7.4,7.8,6.05,0.14,3.3,0,0
20210327,0.208333333,안양천,15.1,7,3.8,9.6,0.135,6.1,0,0
20210327,0.208333333,선유,12.5,7.3,10.1,4.3,0.092,2.5,0,0
20210327,0.208333333,노량진,12.1,7.3,9.8,2.8,0.088,2.2,0,0
20210327,0.166666667,탄천,15.7,6.9,5.4,10.78,0.1,6,0,0
20210327,0.166666667,중랑천,15.7,7.4,8.2,6.025,0.145,4,0,0
20210327,0.166666667,안양천,15.4,6.9,3.8,9.37,0.13,6.3,0,0
20210327,0.166666667,선유,12.5,7.3,9.9,4.26,0.085,2.5,0,0
20210327,0.166666667,노량진,12.2,7.3,9.9,2.9,0.088,2.2,0,0
20210327,0.125,탄천,15.9,6.9,5.5,10.7,0.115,6.1,0,0
20210327,0.125,중랑천,15.9,7.4,8.4,6.025,0.145,3.5,0,0
20210327,0.125,안양천,15.7,7,3.9,9.14,0.15,6.6,0,0
20210327,0.125,선유,12.5,7.3,9.8,4.18,0.088,2.5,0,0
20210327,0.125,노량진,12.1,7.3,9.9,2.8,,2.3,0,0
20210327,0.083333333,탄천,16.1,6.9,5.5,10.88,0.125,6.1,0,0
20210327,0.083333333,중랑천,16.1,7.5,8.6,6.025,0.13,3.1,0,0
20210327,0.083333333,안양천,16.1,7,4.2,9.11,0.135,6.1,0,0
20210327,0.083333333,선유,12.6,7.4,10.1,4.32,0.089,2.4,0,0
20210327,0.083333333,노량진,12,7.3,9.9,2.925,0.102,2.2,0,0
20210327,0.041666667,탄천,16.3,6.9,5.7,10.76,0.105,6.1,0,0
20210327,0.041666667,중랑천,16.3,7.5,8.8,5.85,0.13,3.3,0,0
20210327,0.041666667,안양천,16.5,6.9,4.3,9.22,0.15,6.4,0,0
20210327,0.041666667,선유,12.6,7.4,10.3,4.22,0.093,2.5,0,0
20210327,0.041666667,노량진,12.1,7.3,10.1,2.925,0.082,2.3,0,0
20210326,1,탄천,16.6,6.9,5.7,10.94,0.105,6,0,0
20210326,1,중랑천,16.5,7.5,9.1,5.85,0.14,3.3,0,0
20210326,1,안양천,16.9,7,4.5,9.61,0.135,6.3,0,0
20210326,1,선유,12.6,7.4,10.2,4.22,0.086,2.4,0,0
20210326,1,노량진,12.3,7.3,10.6,2.925,0.086,2.1,0,0
20210326,0.958333333,탄천,16.8,6.9,5.9,10.82,0.105,5.9,0,0
20210326,0.958333333,중랑천,16.6,7.5,9.2,5.85,0.14,4,0,0
20210326,0.958333333,안양천,17.3,7,4.8,9.12,0.155,6.3,0,0
20210326,0.958333333,선유,12.7,7.4,10.5,4.2,0.092,2.6,0,0
20210326,0.958333333,노량진,12,7.2,10,2.925,0.1,2.4,0,0
20210326,0.916666667,탄천,17,6.9,6,10.92,0.105,6.1,0,0
20210326,0.916666667,중랑천,16.8,7.5,9.4,5.9,0.145,3.1,0,0
20210326,0.916666667,안양천,17.7,7,5,9.99,0.185,6.3,0,0
20210326,0.916666667,선유,12.7,7.4,10.5,4.16,0.086,2.5,0,0
20210326,0.916666667,노량진,12.1,7.3,9.9,2.925,0.1,2.2,0,0
20210326,0.875,탄천,17.2,6.9,6.3,10.98,0.115,6.2,0,0
20210326,0.875,중랑천,16.8,7.5,9.5,5.9,0.13,3.2,0,0
20210326,0.875,안양천,18.2,7,5.4,10.21,0.21,6.5,0,0
20210326,0.875,선유,12.8,7.5,11,4.22,0.105,2.5,0,0
20210326,0.875,노량진,12.4,7.3,10.5,2.875,0.088,2.2,0,0
20210326,0.833333333,탄천,17.5,6.9,6.6,10.44,0.105,5.9,0,0
20210326,0.833333333,중랑천,16.8,7.5,9.7,5.9,0.14,3.3,0,0
20210326,0.833333333,안양천,18.7,7,5.8,9.44,0.18,6.5,0,0
20210326,0.833333333,선유,13.1,7.6,11.6,4.24,0.1,2.5,0,0
20210326,0.833333333,노량진,12.6,7.4,11,2.85,0.096,2.5,0,0
20210326,0.791666667,탄천,17.9,6.9,7.1,10.08,0.115,,0,0
20210326,0.791666667,중랑천,16.7,7.5,9.7,5.875,0.125,3.3,0,0
20210326,0.791666667,안양천,19.3,7,6.1,9.58,0.195,6.3,0,0
20210326,0.791666667,선유,13.3,7.6,12.1,4.22,0.106,2.7,0,0
20210326,0.791666667,노량진,13,7.5,11.4,2.95,0.094,2.2,0,0
20210326,0.75,탄천,18,6.9,7.3,9.86,0.135,,0,0
20210326,0.75,중랑천,16.5,7.5,9.6,5.875,0.125,3.6,0,0
20210326,0.75,안양천,19.6,7,6.4,9.67,0.185,6.4,0,0
20210326,0.75,선유,13.9,7.6,12.4,4.22,0.096,2.5,0,0
20210326,0.75,노량진,13,7.4,11.4,2.925,0.086,2.2,0,0
20210326,0.708333333,탄천,18.3,6.9,7.5,9.86,0.105,,0,0
20210326,0.708333333,중랑천,16.3,7.4,9.4,5.875,0.125,3.5,0,0
20210326,0.708333333,안양천,19.5,7,6.3,10.17,0.175,6.5,0,0
20210326,0.708333333,선유,14.5,7.6,12.1,4.16,0.086,2.6,0,0
20210326,0.708333333,노량진,12.9,7.4,11.2,2.925,0.088,2.5,0,0
20210326,0.666666667,탄천,18.2,6.9,7.7,10.32,0.12,,0,0
20210326,0.666666667,중랑천,16.1,7.4,9.2,6.025,0.125,10.7,0,0
20210326,0.666666667,안양천,19,7,6.2,10.31,0.15,6.5,0,0
20210326,0.666666667,선유,14.3,7.5,11.9,4.1,0.08,2.5,0,0
20210326,0.666666667,노량진,13.3,7.4,11,2.95,0.09,2.2,0,0
20210326,0.625,탄천,17.7,7,7.7,10.2,0.105,,0,0
20210326,0.625,중랑천,15.7,7.4,8.8,6.025,0.125,4.3,0,0
20210326,0.625,안양천,18.3,7,6,10.87,0.14,6.3,0,0
20210326,0.625,선유,14,7.5,11.8,4.2,0.088,2.9,0,0
20210326,0.625,노량진,12.9,7.3,10.5,2.85,0.088,2.2,0,0
20210326,0.583333333,탄천,17.1,7,7.7,10.12,0.105,,0,0
20210326,0.583333333,중랑천,15.3,7.4,8.6,6.025,0.125,3.9,0,0
20210326,0.583333333,안양천,17.6,7,5.6,10.34,0.15,6.3,0,0
20210326,0.583333333,선유,13.4,7.5,11.8,4.22,0.089,2.4,0,0
20210326,0.583333333,노량진,12.7,7.3,10.3,2.925,0.094,1.8,0,0
20210326,0.541666667,탄천,16.4,7,7.8,9.44,0.1,,0,0
20210326,0.541666667,중랑천,15,7.4,8.2,6.175,0.13,4.3,0,0
20210326,0.541666667,안양천,16.7,7,5.3,11.75,0.13,6.3,0,0
20210326,0.541666667,선유,12.8,7.4,11.3,4.16,0.095,2.4,0,0
20210326,0.541666667,노량진,12.1,7.3,10,2.8,0.088,2.3,0,0
20210326,0.5,탄천,15.6,7,7.7,9.06,0.095,,0,0
20210326,0.5,중랑천,14.7,7.3,8,6.175,0.14,4,0,0
20210326,0.5,안양천,15.7,7,5.1,10.52,0.11,5.9,0,0
20210326,0.5,선유,12.4,7.4,10.6,4.2,0.091,4,0,0
20210326,0.5,노량진,12,7.3,9.9,2.8,0.086,2.1,0,0
20210326,0.458333333,탄천,14.8,7,7.5,9.8,0.1,,0,0
20210326,0.458333333,중랑천,14.5,7.3,7.6,6.15,0.15,3.4,0,0
20210326,0.458333333,안양천,14.6,7,4.8,10.69,0.105,6.3,0,0
20210326,0.458333333,선유,12.3,7.4,10.2,4.22,0.091,2.5,0,0
20210326,0.458333333,노량진,11.8,7.2,9.7,2.85,0.09,2.2,0,0
20210326,0.416666667,탄천,14.4,7,6.9,10.08,0.1,,0,0
20210326,0.416666667,중랑천,14.4,7.3,7.5,6.25,0.16,5.4,0,0
20210326,0.416666667,안양천,14,7,4.4,10.7,0.12,6.3,0,0
20210326,0.416666667,선유,12.3,7.3,10,4.28,0.087,2.4,0,0
20210326,0.416666667,노량진,11.8,7.2,9.6,3,0.084,2.2,0,0
20210326,0.375,탄천,14.1,7,6.4,10.36,0.1,,0,0
20210326,0.375,중랑천,14.5,7.3,7.3,6.25,0.14,5.1,0,0
20210326,0.375,안양천,13.7,7,4,10.06,0.11,6.2,0,0
20210326,0.375,선유,12.2,7.3,9.9,4.22,0.089,2.5,0,0
20210326,0.375,노량진,11.6,7.2,9.4,3.15,0.1,2.2,0,0
20210326,0.333333333,탄천,14.2,6.9,5.9,10.52,0.1,,0,0
20210326,0.333333333,중랑천,14.5,7.3,7.3,6.25,0.14,2.9,0,0
20210326,0.333333333,안양천,13.7,7,4,10.32,0.115,6.4,0,0
20210326,0.333333333,선유,12.2,7.3,9.8,4.24,0.089,2.5,0,0
20210326,0.333333333,노량진,11.6,7.2,9.2,3.075,0.086,2.3,0,0
20210326,0.291666667,탄천,14.5,6.9,5.8,10.4,0.1,,0,0
20210326,0.291666667,중랑천,14.7,7.3,7.4,6.1,0.14,3.1,0,0
20210326,0.291666667,안양천,13.8,7,4,11.94,0.12,6.3,0,0
20210326,0.291666667,선유,12.2,7.3,9.8,4.22,0.085,2.5,0,0
20210326,0.291666667,노량진,11.7,7.2,9.3,3.175,0.1,2.2,0,0
20210326,0.25,탄천,14.8,6.9,5.7,10.62,0.1,,0,0
20210326,0.25,중랑천,14.9,7.4,7.6,6.1,0.14,2.7,0,0
20210326,0.25,안양천,14,7,4.1,10.23,0.115,6.3,0,0
20210326,0.25,선유,12.2,7.4,9.9,4.18,0.089,2.5,0,0
20210326,0.25,노량진,11.8,7.2,9.3,3,0.096,2.2,0,0
20210326,0.208333333,탄천,15.1,6.9,5.7,10.88,0.1,,0,0
20210326,0.208333333,중랑천,15.1,7.4,7.8,6.1,0.13,3.2,0,0
20210326,0.208333333,안양천,14.2,7,4.1,10.03,0.14,6.5,0,0
20210326,0.208333333,선유,12.2,7.4,10,4.14,0.084,2.6,0,0
20210326,0.208333333,노량진,11.8,7.2,9.6,2.95,0.09,2.9,0,0
20210326,0.166666667,탄천,15.4,6.9,5.6,10.86,0.1,,0,0
20210326,0.166666667,중랑천,15.3,7.4,8.1,5.95,0.14,2.7,0,0
20210326,0.166666667,안양천,14.5,7,4.2,9.64,0.165,6.6,0,0
20210326,0.166666667,선유,12.2,7.4,10,4.16,0.088,2.5,0,0
20210326,0.166666667,노량진,11.9,7.2,9.5,3,0.096,2.4,0,0
20210326,0.125,탄천,15.6,6.9,5.7,10.84,0.1,,0,0
20210326,0.125,중랑천,15.5,7.4,8.2,5.95,0.145,2.9,0,0
20210326,0.125,안양천,14.9,7,4.3,9.56,0.19,6.6,0,0
20210326,0.125,선유,12.2,7.4,10.1,4.22,0.089,2.5,0,0
20210326,0.125,노량진,12,7.2,9.6,2.95,0.094,2.4,0,0
20210326,0.083333333,탄천,15.9,6.9,5.7,10.88,0.1,,0,0
20210326,0.083333333,중랑천,15.8,7.5,8.5,5.95,0.14,2.6,0,0
20210326,0.083333333,안양천,15.2,7,4.4,9.99,0.24,7.3,0,0
20210326,0.083333333,선유,12.2,7.4,10.1,4.14,0.085,2.5,0,0
20210326,0.083333333,노량진,12.1,7.3,9.9,3,0.09,2.4,0,0
20210326,0.041666667,탄천,16.2,6.9,5.9,11.04,0.1,,0,0
20210326,0.041666667,중랑천,16.1,7.5,8.6,6.025,0.145,2.8,0,0
20210326,0.041666667,안양천,15.7,7,4.5,9.04,0.205,6.6,0,0
20210326,0.041666667,선유,12.2,7.3,9.9,4.2,0.091,2.5,0,0
20210326,0.041666667,노량진,12.2,7.3,10.2,3.05,0.096,2.2,0,0
20210325,1,탄천,16.5,6.9,5.9,10.96,0.1,,0,0
20210325,1,중랑천,16.4,7.5,8.8,6.025,0.145,3.2,0,0
20210325,1,안양천,16.3,7,4.8,9.84,0.18,6.4,0,0
20210325,1,선유,12.1,7.3,9.8,4.12,0.086,2.5,0,0
20210325,1,노량진,12.4,7.3,10.4,3.25,0.098,2.2,0,0
20210325,0.958333333,탄천,16.8,6.9,6.1,11.14,0.1,,0,0
20210325,0.958333333,중랑천,16.7,7.5,9,6.025,0.145,3.1,0,0
20210325,0.958333333,안양천,16.9,7,5,9.86,0.245,7,0,0
20210325,0.958333333,선유,12.2,7.4,10,4.12,0.085,2.5,0,0
20210325,0.958333333,노량진,12.5,7.3,10.5,3.125,0.094,2.3,0,0
20210325,0.916666667,탄천,17.1,6.9,6.1,11.2,0.1,,0,0
20210325,0.916666667,중랑천,16.9,7.5,9.2,5.7,0.15,2.7,0,0
20210325,0.916666667,안양천,17.7,7,5.3,9.34,0.23,6.5,0,0
20210325,0.916666667,선유,12.2,7.4,10.1,4.1,0.088,2.5,0,0
20210325,0.916666667,노량진,12.5,7.4,10.8,3,0.088,2.5,0,0
20210325,0.875,탄천,17.3,6.9,6.4,11.14,0.1,,0,0
20210325,0.875,중랑천,17.1,7.5,9.4,5.7,0.14,2.9,0,0
20210325,0.875,안양천,18.5,7,5.5,10.56,0.3,7,0,0
20210325,0.875,선유,12.4,7.4,10.2,4.18,0.09,2.5,0,0
20210325,0.875,노량진,12.2,7.4,10.8,3,0.094,2.2,0,0
20210325,0.833333333,탄천,17.7,6.9,6.7,10.84,0.1,,0,0
20210325,0.833333333,중랑천,17.1,7.5,9.5,5.7,0.145,2.7,0,0
20210325,0.833333333,안양천,19.5,7,5.9,9.47,0.33,7.5,0,0
20210325,0.833333333,선유,12.9,7.4,10.6,4.14,0.087,2.4,0,0
20210325,0.833333333,노량진,12.2,7.4,10.9,3.025,0.094,2.4,0,0
20210325,0.791666667,탄천,18.2,6.9,7.2,10.7,0.1,,0,0
20210325,0.791666667,중랑천,17.1,7.5,9.6,5.875,0.13,2.6,0,0
20210325,0.791666667,안양천,20.4,7,6.2,9.48,0.34,7.2,0,0
20210325,0.791666667,선유,12.6,7.4,10.6,4.2,0.09,2.5,0,0
20210325,0.791666667,노량진,12.2,7.4,11.2,3.2,0.094,2.3,0,0
20210325,0.75,탄천,18.7,6.9,7.5,10.42,0.105,,0,0
20210325,0.75,중랑천,16.9,7.5,9.6,5.875,0.125,3,0,0
20210325,0.75,안양천,21.1,7,6.2,9.84,0.275,6.8,0,0
20210325,0.75,선유,12.8,7.4,10.8,4.1,0.091,2.4,0,0
20210325,0.75,노량진,12.3,7.5,11.5,3.15,0.098,2.6,0,0
20210325,0.708333333,탄천,19.1,7,7.7,10.22,0.105,,0,0
20210325,0.708333333,중랑천,16.7,7.4,9.4,5.875,0.125,2.7,0,0
20210325,0.708333333,안양천,21.4,7,6.2,10.22,0.265,7.1,0,0
20210325,0.708333333,선유,13,7.4,10.9,4.02,0.087,2.5,0,0
20210325,0.708333333,노량진,13,7.4,11.3,3.275,0.1,2.3,0,0
20210325,0.666666667,탄천,19,6.9,7.7,10.42,0.105,,0,0
20210325,0.666666667,중랑천,16.3,7.4,9.2,5.85,0.125,2.9,0,0
20210325,0.666666667,안양천,21.1,7,6,9.91,0.215,6.8,0,0
20210325,0.666666667,선유,,,,,,,0,0
20210325,0.666666667,노량진,13.3,7.4,11.1,3.35,0.084,2,0,0
20210325,0.625,탄천,18.6,7,7.8,10.42,0.105,,0,0
20210325,0.625,중랑천,15.9,7.4,8.9,5.85,0.125,2.7,0,0
20210325,0.625,안양천,20.4,7,5.8,10.05,0.16,6.5,0,0
20210325,0.625,선유,,,,,,,0,0
20210325,0.625,노량진,13.4,7.4,11.2,3.275,0.082,2.2,0,0
20210325,0.583333333,탄천,17.8,7,7.8,10.32,0.115,,0,0
20210325,0.583333333,중랑천,15.4,7.3,8.6,5.85,0.15,2.6,0,0
20210325,0.583333333,안양천,19.2,7,5.7,10.35,0.125,6.5,0,0
20210325,0.583333333,선유,13.7,7.5,11.8,4.02,0.07,2.5,0,0
20210325,0.583333333,노량진,,,,,,,0,0
20210325,0.541666667,탄천,16.7,7,7.9,9.74,0.1,,0,0
20210325,0.541666667,중랑천,15,7.3,8.2,5.9,0.125,2.9,0,0
20210325,0.541666667,안양천,17.6,7,5.5,10.32,0.105,6.9,0,0
20210325,0.541666667,선유,13.2,7.5,11.7,4.14,0.073,2.5,0,0
20210325,0.541666667,노량진,,,,,,,0,0
20210325,0.5,탄천,15.7,7,7.8,9.28,0.085,,0,0
20210325,0.5,중랑천,14.5,7.3,8,5.9,0.125,2.6,0,0
20210325,0.5,안양천,16.6,6.9,7.7,10.17,0.09,6.1,0,0
20210325,0.5,선유,12.9,7.4,11.6,4.02,0.068,2.5,0,0
20210325,0.5,노량진,12.4,7.3,9.7,3.25,0.074,2.2,0,0
20210325,0.458333333,탄천,14.8,7,7.7,9.38,0.085,,0,0
20210325,0.458333333,중랑천,14.2,7.3,7.7,5.9,0.13,2.6,0,0
20210325,0.458333333,안양천,,,,,,,0,0
20210325,0.458333333,선유,12.1,7.4,11,4.1,0.083,2.5,0,0
